"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3547159";"";"None";"322.41";"0";"3.19";"TM-13";"CN(CCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1";"IC50";"'='";"4200.0";"nM";"5.38";"";"";"UO_0000065";"16.68";"0.31";"2.19";"13.24";"0";"CHEMBL4048089";"Inhibition of human recombinant MAO-B expressed in baculovirus infected BTI insect cells using kynuramine as substrate after 30 mins by fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043275";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL4073128";"";"None";"279.30";"0";"3.35";"8b";"Cc1ccc2occ(C(=O)Nc3ccccc3)c(=O)c2c1";"IC50";"'='";"21.35";"nM";"7.67";"";"";"UO_0000065";"27.46";"0.50";"4.32";"12.93";"0";"CHEMBL4040840";"Inhibition of human recombinant microsomal MAOB expressed in baculovirus infected BTI-TN-5B1- 4 cells using p-tyramine as substrate assessed as decrease in H2O2 production after 15 mins by amplex red-based fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4038334";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4645261";"";"None";"310.27";"0";"2.77";"6a";"N#Cc1cccc(/C=C/C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)c1";"IC50";"'='";"60600.0";"nM";"4.22";"";"";"UO_0000065";"13.59";"0.25";"1.45";"3.39";"0";"CHEMBL4620614";"Inhibition of recombinant human MAOB using kynuramine as substrate by fluorescence based assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4619744";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2020";"None";""
"CHEMBL2023193";"[18F]FLUORORASAGILINE";"None";"188.24";"0";"1.84";"6";"C#CCN[C@H]1c2ccccc2C[C@@H]1[18F]";"IC50";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"40.00";"0.74";"5.73";"62.91";"0";"CHEMBL2026489";"Inhibition of human recombinant MAO-B expressed in insect cells assessed as kynuramine hydrobromide oxidation after 20 mins by spectrophotometric analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2021868";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";""
"CHEMBL442687";"TIOXOLONE";"-1.0";"168.17";"0";"1.56";"11";"O=c1oc2cc(O)ccc2s1";"IC50";"'='";"9570.0";"nM";"5.02";"";"";"UO_0000065";"29.85";"0.62";"3.46";"9.95";"0";"CHEMBL3769070";"Inhibition of recombinant human MAO-B after 20 mins using 50 uM kynuramine as substrate by fluorescence spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3763010";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";""
"CHEMBL4066708";"";"None";"300.38";"0";"3.64";"19";"COCc1cccc(NC(=O)c2cc3sccc3n2C)c1";"IC50";"'='";"56800.0";"nM";"4.25";"";"";"UO_0000065";"14.13";"0.28";"0.61";"9.81";"0";"CHEMBL4008774";"Inhibition of recombinant human MAOB incubated for 15 mins measured after 30 mins by luminescence-Glo assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007415";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4244643";"";"None";"347.84";"0";"3.87";"10c";"C[C@H](Cc1ccc(OCc2cccc(Cl)c2)cc1)N(C)CC(=O)O";"IC50";"'='";"264.0";"nM";"6.58";"";"";"UO_0000065";"18.91";"0.37";"2.71";"13.22";"0";"CHEMBL4233812";"Inhibition of human recombinant MAO-B expressed in baculovirus infected BTI-TN-5B1-4 insect cells using benzylamine as substrate preincubated for 1 hr followed by substrate addition and measured after 30 mins by resazurin dye-based fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229446";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL3218125";"";"None";"281.38";"0";"4.77";"1";"CC(C)=NNc1nc(-c2ccc3ccccc3c2)cs1";"IC50";"'='";"3550.0";"nM";"5.45";"";"";"UO_0000065";"19.37";"0.37";"0.68";"14.62";"0";"CHEMBL3223014";"Inhibition of human MAO-B expressed in baculovirus infected BTI-TN-5B1-4 insect cells using p-tyramine as substrate assessed as hydrogen peroxide production by fluorimetric method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217581";"1";"Scientific Literature";"Medchemcomm";"2010";"CHEMBL3833782";""
"CHEMBL3218131";"";"None";"337.49";"1";"6.33";"7";"CCCCC/C(C)=N\Nc1nc(-c2ccc3ccccc3c2)cs1";"IC50";"'='";"15960.0";"nM";"4.80";"";"";"UO_0000065";"14.21";"0.27";"-1.53";"12.87";"0";"CHEMBL3223014";"Inhibition of human MAO-B expressed in baculovirus infected BTI-TN-5B1-4 insect cells using p-tyramine as substrate assessed as hydrogen peroxide production by fluorimetric method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217581";"1";"Scientific Literature";"Medchemcomm";"2010";"CHEMBL3833782";""
"CHEMBL3218139";"";"None";"301.46";"1";"5.49";"16";"CCCCC/C(C)=N\Nc1nc(-c2ccccc2)c(C)s1";"IC50";"'='";"6000.0";"nM";"5.22";"";"";"UO_0000065";"17.32";"0.34";"-0.27";"14.01";"0";"CHEMBL3223014";"Inhibition of human MAO-B expressed in baculovirus infected BTI-TN-5B1-4 insect cells using p-tyramine as substrate assessed as hydrogen peroxide production by fluorimetric method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217581";"1";"Scientific Literature";"Medchemcomm";"2010";"CHEMBL3833782";""
"CHEMBL2058417";"";"None";"333.19";"0";"2.32";"3s";"C/N=C1\NC(=O)/C(=C\c2c[nH]c3cc(Br)ccc23)N1C";"IC50";"'='";"2667.0";"nM";"5.57";"";"";"UO_0000065";"16.73";"0.38";"3.25";"9.21";"0";"CHEMBL2060937";"Inhibition of human recombinant MAO-B using kynuramine as substrate preincubated with compound for 15 mins measured after 20 mins by fluorometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2057107";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";""
"CHEMBL4758344";"";"None";"328.39";"0";"2.85";"D0";"NC(=O)[C@@H]1CCCN1Cc1ccc(OCc2cccc(F)c2)cc1";"IC50";"'='";"204.0";"nM";"6.69";"";"";"UO_0000065";"20.37";"0.38";"3.84";"12.04";"0";"CHEMBL5043540";"Inhibition of recombinant human MAO-B expressed in Sf9 cells preincubated for 15 min followed by addition of benzylamine and measured after 60 min by Luminex assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5042493";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"TIME = 1.25 hr"
"CHEMBL3735254";"";"None";"294.31";"0";"3.69";"3a";"CC(=O)Oc1ccccc1-c1cc2cc(C)ccc2oc1=O";"IC50";"'='";"938.4";"nM";"6.03";"";"";"UO_0000065";"20.48";"0.37";"2.34";"10.67";"0";"CHEMBL3737575";"Inhibition of recombinant human MAO-B using p-tyramine as substrate preincubated for 15 mins followed by substrate addition by Amplex Red probe-based fluorometric analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734688";"1";"Scientific Literature";"Medchemcomm";"2015";"None";""
"CHEMBL1098471";"";"None";"460.63";"1";"8.12";"1";"c1ccc2c(c1)c1ccncc1n2CCCCCCCCCn1c2ccccc2c2ccncc21";"IC50";"'>'";"150000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3606166";"Inhibition of human recombinant MAOB";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3603740";"1";"Scientific Literature";"J Med Chem";"2015";"None";""
"CHEMBL2062880";"";"None";"252.27";"0";"3.37";"6a";"O=c1ccoc2cccc(OCc3ccccc3)c12";"IC50";"'='";"8030.0";"nM";"5.09";"";"";"UO_0000065";"20.20";"0.37";"1.73";"12.92";"0";"CHEMBL2066751";"Inhibition of recombinant human MAO-B assessed as inhibition of kynuramine to 4-hydroxyquinoline conversion after 20 mins by fluorometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2062414";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";""
"CHEMBL1682819";"";"None";"272.27";"0";"3.37";"4f";"O=C1CCOc2cc(OCc3ccc(F)cc3)ccc21";"IC50";"'='";"8.62";"nM";"8.06";"";"";"UO_0000065";"29.62";"0.55";"4.69";"22.70";"0";"CHEMBL3745316";"Inhibition of human MAO-B using p-tyramine as substrate assessed as production of H2O2 from p-tyramine incubated for 15 mins by Amplex Red MAO assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3739402";"1";"Scientific Literature";"Medchemcomm";"2015";"None";""
"CHEMBL673";"PARGYLINE";"4.0";"159.23";"0";"1.75";"Pargyline";"C#CCN(C)Cc1ccccc1";"IC50";"'='";"198.5";"nM";"6.70";"";"";"UO_0000065";"42.09";"0.76";"4.95";"206.86";"1";"CHEMBL3745316";"Inhibition of human MAO-B using p-tyramine as substrate assessed as production of H2O2 from p-tyramine incubated for 15 mins by Amplex Red MAO assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3739402";"1";"Scientific Literature";"Medchemcomm";"2015";"None";""
"CHEMBL4205764";"";"None";"456.31";"0";"4.16";"7b";"Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4F)cc3)ccc12.[Br-]";"IC50";"'='";"4210.0";"nM";"5.38";"";"";"UO_0000065";"14.28";"0.26";"1.22";"12.41";"0";"CHEMBL4193300";"Inhibition of recombinant human MAOB using p-tyramine as substrate after 15 mins by Amplex Red dye-based fluorometric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4190307";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL972";"SELEGILINE";"4.0";"187.29";"0";"2.18";"B";"C#CCN(C)[C@H](C)Cc1ccccc1";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"41.11";"0.75";"5.52";"237.62";"1";"CHEMBL1003729";"Inhibition of human recombinant MAO-B assessed as hydrogen peroxide production";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138489";"1";"Scientific Literature";"J Med Chem";"2009";"None";""
"CHEMBL143555";"";"None";"348.32";"1";"5.01";"C-59";"Cc1c(C)c2ccc(OCc3cccc(C(F)(F)F)c3)cc2oc1=O";"IC50";"'='";"4.266";"nM";"8.37";"";"";"UO_0000065";"24.03";"0.46";"3.36";"21.22";"0";"CHEMBL909462";"Inhibition of human supersomes MAOB";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137393";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL434695";"";"None";"252.27";"0";"3.37";"C-3";"O=c1ccc2ccc(COc3ccccc3)cc2o1";"IC50";"'='";"64.57";"nM";"7.19";"";"";"UO_0000065";"28.50";"0.52";"3.82";"18.23";"0";"CHEMBL909462";"Inhibition of human supersomes MAOB";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137393";"1";"Scientific Literature";"J Med Chem";"2006";"None";""
"CHEMBL4113677";"";"None";"231.34";"0";"1.80";"BDBM254548";"NC1CCC(N[C@H]2C[C@@H]2c2cccnc2)CC1";"IC50";"'>'";"100000.0";"nM";"";"";"443163";"UO_0000065";"";"";"";"";"0";"CHEMBL3887028";"Fluorescence-Based (Inhibitor)-Screening Assay: In order to monitor MAO enzymatic activities and/or their inhibition rate by inhibitor(s) of interest, a fluorescence-based (inhibitor)-screening assay was set up. 3-(2-Aminophenyl)-3-oxopropanamine (kynuramine dihydrobromide, Sigma Aldrich), a non fluorescent compound was chosen as a substrate. Kynuramine is a non-specific substrate for both MAO-A and MAO-B activities. While undergoing oxidative deamination by MAO activities, kynuramine is converted into 4-hydroxyquinoline (4-HQ), a resulting fluorescent product.The monoamine oxidase activity was estimated by measuring the conversion of kynuramine into 4-hydroxyquinoline. Assays were conducted in 96-well black plates with clear bottom (Corning) in a final volume of 100 uL. The assay buffer was 100 mM HEPES, pH 7.5. Each experiment was performed in duplicate within the same experiment.Briefly, a fixed amount of MAO (0.25 ug for MAO-A and 0.5 ug for MAO-B) was incubated on ice for 15 minutes in the reaction buffer, in the absence and/or in the presence of at least eight 3-fold serial dilutions each. Clorgyline and Deprenyl (Sigma Aldrich) was used as a control for specific inhibition of MAO-A and MAO-B respectively. After leaving the enzyme(s) interacting with the inhibitor, KM of kynuramine was added to each reaction for MAO-B and MAO-A assay respectively, and the reaction was left for 1 hour at 37° C. in the dark. The oxidative deamination of the substrate was stopped by adding 50 uL of NaOH 2N. The conversion of kynuramine to 4-hydroxyquinoline, was monitored by fluorescence (excitation at 320 nm, emission at 360 nm) using a microplate reader (Infinite 200, Tecan). Arbitrary units were used to measure levels of fluorescence produced in the absence and/or in the presence of inhibitor. The maximum of oxidative deamination activity was obtained by measuring the amount of 4-hydroxyquinoline formed from kynuramine deamination in the absence of inhibitor and corrected for background fluorescence in the absence of MAO enzymes. The IC50 values of each inhibitor were calculated with GraphPad Prism Software.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886143";"37";"BindingDB Database";"";"2016";"None";""
"CHEMBL4109558";"";"None";"420.60";"0";"3.39";"BDBM254596";"NC1CCC(N[C@H]2C[C@@H]2c2ccc(OCc3cccc(N4CCNCC4)c3)cc2)CC1";"IC50";"'='";"17130.0";"nM";"4.77";"";"443211";"UO_0000065";"11.33";"0.21";"1.38";"7.62";"0";"CHEMBL3887028";"Fluorescence-Based (Inhibitor)-Screening Assay: In order to monitor MAO enzymatic activities and/or their inhibition rate by inhibitor(s) of interest, a fluorescence-based (inhibitor)-screening assay was set up. 3-(2-Aminophenyl)-3-oxopropanamine (kynuramine dihydrobromide, Sigma Aldrich), a non fluorescent compound was chosen as a substrate. Kynuramine is a non-specific substrate for both MAO-A and MAO-B activities. While undergoing oxidative deamination by MAO activities, kynuramine is converted into 4-hydroxyquinoline (4-HQ), a resulting fluorescent product.The monoamine oxidase activity was estimated by measuring the conversion of kynuramine into 4-hydroxyquinoline. Assays were conducted in 96-well black plates with clear bottom (Corning) in a final volume of 100 uL. The assay buffer was 100 mM HEPES, pH 7.5. Each experiment was performed in duplicate within the same experiment.Briefly, a fixed amount of MAO (0.25 ug for MAO-A and 0.5 ug for MAO-B) was incubated on ice for 15 minutes in the reaction buffer, in the absence and/or in the presence of at least eight 3-fold serial dilutions each. Clorgyline and Deprenyl (Sigma Aldrich) was used as a control for specific inhibition of MAO-A and MAO-B respectively. After leaving the enzyme(s) interacting with the inhibitor, KM of kynuramine was added to each reaction for MAO-B and MAO-A assay respectively, and the reaction was left for 1 hour at 37° C. in the dark. The oxidative deamination of the substrate was stopped by adding 50 uL of NaOH 2N. The conversion of kynuramine to 4-hydroxyquinoline, was monitored by fluorescence (excitation at 320 nm, emission at 360 nm) using a microplate reader (Infinite 200, Tecan). Arbitrary units were used to measure levels of fluorescence produced in the absence and/or in the presence of inhibitor. The maximum of oxidative deamination activity was obtained by measuring the amount of 4-hydroxyquinoline formed from kynuramine deamination in the absence of inhibitor and corrected for background fluorescence in the absence of MAO enzymes. The IC50 values of each inhibitor were calculated with GraphPad Prism Software.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886143";"37";"BindingDB Database";"";"2016";"None";""
"CHEMBL3319243";"";"None";"320.18";"0";"4.05";"16";"O=C(Cc1ccc(Cl)c(Cl)c1)Nc1ccc2[nH]ncc2c1";"IC50";"'='";"882.0";"nM";"6.05";"";"";"UO_0000065";"18.91";"0.39";"2.00";"10.48";"0";"CHEMBL3364094";"Inhibition of human recombinant MAO-B expressed in baculovirus-infected insect cells using p-tyraimne substrate";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352205";"1";"Scientific Literature";"J Med Chem";"2014";"None";""
"CHEMBL1814068";"";"None";"299.71";"0";"3.70";"19";"O=C(Nc1ccc(Cl)cc1)c1coc2ccccc2c1=O";"IC50";"'='";"63.0";"nM";"7.20";"";"";"UO_0000065";"24.03";"0.47";"3.50";"12.14";"1";"CHEMBL1815009";"Inhibition of human MAO-B assessed as inhibition of p-tyramine oxidation to p-hydroxyphenyl-acetaldehyde after 15 mins by fluorimetric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1811774";"1";"Scientific Literature";"J Med Chem";"2011";"None";""
"CHEMBL3586593";"";"None";"435.95";"1";"5.31";"22";"Cc1cc2ccc(OCc3ccc(CN(C)Cc4ccccc4)cc3)cc2oc1=O.Cl";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3588480";"Inhibition of human recombinant MAO-B using kynuramine substrate by spectrophotometric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585305";"1";"Scientific Literature";"J Med Chem";"2015";"None";""
"CHEMBL3787128";"";"None";"352.39";"0";"2.47";"14g";"CN1CCN(c2ccc(/C=C3\Oc4cc(O)cc(O)c4C3=O)cc2)CC1";"IC50";"'='";"10800.0";"nM";"4.97";"";"";"UO_0000065";"14.09";"0.26";"2.50";"6.78";"0";"CHEMBL3787909";"Inhibition of human recombinant MAO-B using kynuramine as substrate after 30 mins by fluorescence spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3785067";"1";"Scientific Literature";"Bioorg Med Chem";"2016";"None";""
"CHEMBL1830814";"";"None";"324.33";"0";"3.55";"36";"CCOC(=O)c1cc2ccc(OCc3ccccc3)cc2oc1=O";"IC50";"'='";"7.01";"nM";"8.15";"";"";"UO_0000065";"25.14";"0.46";"4.60";"12.40";"0";"CHEMBL1833115";"Inhibition of human recombinant MAO-B expressed in baculovirus infected BTI-TN-5B1-4 cells assessed as production of hydrogen peroxide from p-tyramine after 15 mins by microplate fluorescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BTI-TN-5B1-4";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1828496";"1";"Scientific Literature";"Eur J Med Chem";"2011";"CHEMBL3833782";""
"CHEMBL3093230";"";"None";"345.45";"0";"1.94";"20i";"CCn1c(=O)c2c(nc3n2CCCN3C2CCCCC2)n(CC)c1=O";"IC50";"'='";"3720.0";"nM";"5.43";"";"";"UO_0000065";"15.72";"0.30";"3.49";"8.35";"0";"CHEMBL3095874";"Inhibition of human MAO-B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3091303";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";""
"CHEMBL3093229";"";"None";"457.53";"0";"1.88";"20h";"CCn1c(=O)c2c(nc3n2CCCN3CCc2cc(OC)c(OC)c(OC)c2)n(CC)c1=O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3095874";"Inhibition of human MAO-B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2039";"Monoamine oxidase B";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3091303";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";""
